dataset_folder,num_views,main_view_iou,other_views_average_iou
/scratch/cl927/datasets/Toys4k/subset_100/renders/009_0100555a135f253a7b39cef42d4910adbcd2b0e6612c1a039ea1c6c7c7e0d9ae,5,0.8042641397690258,0.6481097077653719
/scratch/cl927/datasets/Toys4k/subset_100/renders/010_010d3a44141bc8a0147e53a9f196080e2473cf28b39cc6db13a0ec5ac9a1a83f,5,0.9336927073150295,0.9221691993227112
/scratch/cl927/datasets/Toys4k/subset_100/renders/010_010d3a44141bc8a0147e53a9f196080e2473cf28b39cc6db13a0ec5ac9a1a83f,5,0.948592440677423,0.9513125941937035
/scratch/cl927/datasets/Toys4k/subset_100/renders/010_010d3a44141bc8a0147e53a9f196080e2473cf28b39cc6db13a0ec5ac9a1a83f,5,0.9721812466693955,0.9637341913763138
/scratch/cl927/datasets/Toys4k/subset_100/renders/010_010d3a44141bc8a0147e53a9f196080e2473cf28b39cc6db13a0ec5ac9a1a83f,5,0.9530017324570823,0.9533256221431227
/scratch/cl927/datasets/Toys4k/subset_100/renders/010_010d3a44141bc8a0147e53a9f196080e2473cf28b39cc6db13a0ec5ac9a1a83f,5,0.9169129066395459,0.8779446490190325
/scratch/cl927/datasets/Toys4k/subset_100/renders/011_01234ff310a3e22a2963d7cba6b3eb0166d18852f44df51bdd0b70a6114a79f7,5,0.9513863590366323,0.900653496536322
/scratch/cl927/datasets/Toys4k/subset_100/renders/011_01234ff310a3e22a2963d7cba6b3eb0166d18852f44df51bdd0b70a6114a79f7,5,0.9392967450700879,0.9182937023814332
/scratch/cl927/datasets/Toys4k/subset_100/renders/011_01234ff310a3e22a2963d7cba6b3eb0166d18852f44df51bdd0b70a6114a79f7,5,0.9154052202080608,0.9214427899300205
/scratch/cl927/datasets/Toys4k/subset_100/renders/011_01234ff310a3e22a2963d7cba6b3eb0166d18852f44df51bdd0b70a6114a79f7,5,0.9084369848643788,0.9074076360034302
/scratch/cl927/datasets/Toys4k/subset_100/renders/011_01234ff310a3e22a2963d7cba6b3eb0166d18852f44df51bdd0b70a6114a79f7,5,0.8505652466871303,0.9096151063919167
/scratch/cl927/datasets/Toys4k/subset_100/renders/012_012599e87035d5ad9ef684590e0b782fdc7328498b674250ab87c622b5fe67be,5,0.9363206202611025,0.9314978128557668
/scratch/cl927/datasets/Toys4k/subset_100/renders/012_012599e87035d5ad9ef684590e0b782fdc7328498b674250ab87c622b5fe67be,5,0.950646015568574,0.9665388833286044
/scratch/cl927/datasets/Toys4k/subset_100/renders/012_012599e87035d5ad9ef684590e0b782fdc7328498b674250ab87c622b5fe67be,5,0.938295340108029,0.9456462786646329
/scratch/cl927/datasets/Toys4k/subset_100/renders/012_012599e87035d5ad9ef684590e0b782fdc7328498b674250ab87c622b5fe67be,5,0.8974145641366974,0.9087226614011354
/scratch/cl927/datasets/Toys4k/subset_100/renders/012_012599e87035d5ad9ef684590e0b782fdc7328498b674250ab87c622b5fe67be,5,0.7589906007355947,0.7782247344254136
/scratch/cl927/datasets/Toys4k/subset_100/renders/013_012b99a0aaed3624870e0f1170b292c82b976dcbbc7dd1a708088307de1ffc84,5,0.7999723480004148,0.7972981666055454
/scratch/cl927/datasets/Toys4k/subset_100/renders/013_012b99a0aaed3624870e0f1170b292c82b976dcbbc7dd1a708088307de1ffc84,5,0.6586869104438348,0.7064966230903835
/scratch/cl927/datasets/Toys4k/subset_100/renders/013_012b99a0aaed3624870e0f1170b292c82b976dcbbc7dd1a708088307de1ffc84,5,0.922885172081055,0.8743197469554732
/scratch/cl927/datasets/Toys4k/subset_100/renders/013_012b99a0aaed3624870e0f1170b292c82b976dcbbc7dd1a708088307de1ffc84,5,0.8917897918065816,0.8564173880479464
/scratch/cl927/datasets/Toys4k/subset_100/renders/013_012b99a0aaed3624870e0f1170b292c82b976dcbbc7dd1a708088307de1ffc84,5,0.7295631532919669,0.5672779980842243
/scratch/cl927/datasets/Toys4k/subset_100/renders/014_016be2974e32f96a20e08e474d7f41a2ef4bf6601acf88c948ccdf291f832d35,5,0.949906870119636,0.9471266915624248
/scratch/cl927/datasets/Toys4k/subset_100/renders/014_016be2974e32f96a20e08e474d7f41a2ef4bf6601acf88c948ccdf291f832d35,5,0.9505491255397599,0.9512195469106975
/scratch/cl927/datasets/Toys4k/subset_100/renders/014_016be2974e32f96a20e08e474d7f41a2ef4bf6601acf88c948ccdf291f832d35,5,0.941307809154298,0.9324341094916689
/scratch/cl927/datasets/Toys4k/subset_100/renders/014_016be2974e32f96a20e08e474d7f41a2ef4bf6601acf88c948ccdf291f832d35,5,0.9582052646942665,0.9170877625652045
/scratch/cl927/datasets/Toys4k/subset_100/renders/014_016be2974e32f96a20e08e474d7f41a2ef4bf6601acf88c948ccdf291f832d35,5,0.6575702468341798,0.5463767397492449
/scratch/cl927/datasets/Toys4k/subset_100/renders/015_019335038b793dfba852cda349a6267e8df3b1e4b4b95be8bf492a8f9a29ffbb,5,0.4574676903835464,0.5477607149607134
/scratch/cl927/datasets/Toys4k/subset_100/renders/015_019335038b793dfba852cda349a6267e8df3b1e4b4b95be8bf492a8f9a29ffbb,5,0.8205468262820907,0.8332263191992935
