dataset_folder,num_views,average_bcd,std_bcd,average_ucd,std_ucd
/scratch/cl927/datasets/Toys4k/subset_100/renders/034_02e84388b24ca0f15b7033d9a395068fde29ef9e264c15c0c1b026673e2619fb,5,0.0013091703644022346,0.0007401605610917033,0.0006738345953635871,0.00034276353949278215
/scratch/cl927/datasets/Toys4k/subset_100/renders/035_02e9faa6bff3fdecc063acbd9f6cccafdd141aeb765e506d07f7c6a62e2d9f32,5,0.006224902352550998,0.011404008273887638,0.0033764304098440334,0.006230404227967396
/scratch/cl927/datasets/Toys4k/subset_100/renders/036_02ffaa7143d0a6b4c89fd07dc3b09ff1f56230b77a0019a2c11dd3c382946a7e,5,0.005464285332709551,0.004092904479942692,0.002193553000688553,0.001042649965544788
/scratch/cl927/datasets/Toys4k/subset_100/renders/037_033396db864887b7c99215d117cfb71fd94cbea57c4c1e0ec296be16d6655170,5,0.0015979521558620036,0.0012276071368700343,0.000696722770226188,0.0004893356047528916
/scratch/cl927/datasets/Toys4k/subset_100/renders/038_033a76b9157676add7631d1a1ac7722d9c812927bac797a6f951451a430a3f4a,5,0.0030264314962551,0.003246882573763369,0.0019230060162954033,0.002253223856624253
/scratch/cl927/datasets/Toys4k/subset_100/renders/039_033df743757246ce14597ee5ff1514e311de9ab1a31ef2eb10359c2f332df907,5,0.001695361011661589,7.208366572686381e-05,0.0012886662501841784,0.00016349488201002215
/scratch/cl927/datasets/Toys4k/subset_100/renders/040_033e8a51060f6c598118a8146771203d2529e536fef9c701edd1c94a46dfa47c,5,0.00023016172199277207,0.00035991798806821515,0.00021184883516980335,0.0003587737848341043
/scratch/cl927/datasets/Toys4k/subset_100/renders/041_0356fea82726b35ef7e6913e0a90dcd99496eeb47e3f4ac41b254a81b3d2b42e,5,0.0011224381625652314,0.0006370763210005399,0.0003721226006746292,0.00015672740305151497
/scratch/cl927/datasets/Toys4k/subset_100/renders/042_039126788fa16d9753e7e3cb8eb6d9eb1a89c95bee109e0bf5b75f8b179e220f,5,0.0014460688747931273,0.001515125702870025,0.0008593091304646804,0.0009795882631435959
/scratch/cl927/datasets/Toys4k/subset_100/renders/043_039cc7b029bddb77c07d85cd4551564c3fa28465bccd28ec78b12626adcfa143,5,0.0006145584280602634,0.0003617875940761185,0.0003159852814860642,0.0002111458061640598
/scratch/cl927/datasets/Toys4k/subset_100/renders/044_03a1faacc68500abced890263926b14c90858f2a5a0489f5365848378b5652e0,5,0.002890309313079342,0.004891230110226049,0.0017948906839592381,0.0031724837171357195
/scratch/cl927/datasets/Toys4k/subset_100/renders/045_03aebb299656db74a97d86957ccaeba38363b06e0b305f876e9bab0c470bb70a,5,0.020631439052522182,0.029269022594943555,0.011216898309066891,0.021915363754701732
/scratch/cl927/datasets/Toys4k/subset_100/renders/046_03db79c202ada4631b346d4205602ec2b93a6c9ab52808d1fe909761262ae02e,5,0.0010096213198266923,0.0007133258284825472,0.0004963397717801854,0.00039095007667909985
/scratch/cl927/datasets/Toys4k/subset_100/renders/047_04188464525ebb5366dd819e058638e494f4214e3a9b2b58aa035c2033093ed3,5,0.000955758837517351,0.0003836196073655556,0.0006946432287804783,0.00028738637014486516
/scratch/cl927/datasets/Toys4k/subset_100/renders/048_0443d1b0ebddd7a7d0aa04ad5a72cc949080f49648dd245785a362b39da4d6a5,5,0.004031354340258986,0.0061739750457783715,0.0009776484628673642,0.001034983437637249
/scratch/cl927/datasets/Toys4k/subset_100/renders/049_045ac8b22d3ab10c236bcc6647886fee42f3df8da905470a5049d2c69e0f38d3,5,0.0030260776402428746,0.004248304304376338,0.002003667506505735,0.002970987201459704
